event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee
UFC Fight Night: Sandhagen vs. Figueiredo,de20ffb3fc2e7629,6e26a6293ea6ba62,Marina Rodriguez,cd2c4d30c6e13b47,Gillian Robertson,38c7f72747f4f712,Flyweight,0,KO/TKO,2,127,3,Bruce Allen
UFC Fight Night: Sandhagen vs. Figueiredo,de20ffb3fc2e7629,c445401709421fa4,Thomas Petersen,764d39074a352e33,Don'Tale Mayes,1a9480fc288e55d7,Heavyweight,0,Decision - Unanimous,3,300,3,Bruce Allen
UFC Fight Night: Sandhagen vs. Figueiredo,de20ffb3fc2e7629,469f887278324e63,Juliana Miller,aa0c573da7119292,Ivana Petrovic,38c5817ade8a8014,Flyweight,0,Decision - Unanimous,3,300,3,Tyrone Roberts
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,d05cb4c4135ce402,Michael Chandler,4b93a88f3b1de35b,Paddy Pimblett,7826923b47f8d72a,Lightweight,0,KO/TKO,3,187,5,Kerry Hatley
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,e733f148060bef2a,Alexander Volkanovski,e1248941344b3288,Diego Lopes,f166e93d04a8c274,Featherweight,1,Decision - Unanimous,5,300,5,Marc Goddard
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,b2d731415bd367df,Nikita Krylov,1091d4d957141094,Dominick Reyes,2e19380f34871c6a,Light Heavyweight,0,KO/TKO,1,144,3,Marc Goddard
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,8c540eb4afe8c43e,Bryce Mitchell,d9c6f19f958643e9,Jean Silva,52ef95b5860fb28c,Featherweight,0,Submission,2,232,3,Mike Beltran
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,0eccebee160137b1,Yan Xiaonan,c41d426cc7326d1b,Virna Jandiroba,7dda2cf308f24a02,Flyweight,0,Decision - Unanimous,3,300,3,Mike Beltran
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,d3be5a4e0ec273e2,Yair Rodriguez,cbf5e6f231b55443,Patricio Freire,98a58c26c5b1ed17,Featherweight,0,Decision - Unanimous,3,300,3,Andrew Glenn
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,fc43d60cbd6b0e6a,Dan Ige,82a5152216251682,Sean Woodson,4682bc59d5f55145,Featherweight,0,KO/TKO,3,72,3,Andrew Glenn
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,11eb27a1ac74d225,Jim Miller,d1941565abf50b16,Chase Hooper,971246648e162f0d,Lightweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,08e7a39eb7482ebf,Darren Elkins,92a9aa9c93192871,Julian Erosa,902ec2cc48c8ae8a,Featherweight,0,KO/TKO,1,255,3,Mike Beltran
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,4bbda6c1f6cf9d4e,Sedriques Dumas,4e6738062d469256,Michal Oleksiejczuk,0d65c432720accb9,Middleweight,0,KO/TKO,1,169,3,Marc Goddard
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,fd98843926965cbd,Sumudaerji,3cf18e01cb6cbde3,Mitch Raposo,0be6776db31d98ec,Flyweight,0,Decision - Split,3,300,3,Andrew Glenn
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,b87d6f71d901355b,Tresean Gore,147e70aa6cc48cfc,Marco Tulio,9384e71bca6c409d,Middleweight,0,KO/TKO,2,196,3,Marc Goddard
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,86a1be10255eea4e,Josh Emmett,fba03cd6cc28dc41,Lerone Murphy,396fe87b84ac2e1c,Featherweight,0,Decision - Unanimous,5,300,5,Jason Herzog
UFC 314: Volkanovski vs. Lopes,22f4b6cb6b1bd7fd,0e71e69359db4d1e,Nora Cornolle,f2b3f4ef3f780168,Hailey Cowan,3c26c420584d912d,Bantamweight,0,Submission,2,112,3,Kerry Hatley
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,0c80eef2f4570543,Brad Tavares,0c6d9ea8306c029e,Gerald Meerschaert,6ac9bc2953c47345,Middleweight,0,Decision - Unanimous,3,300,3,Mike Beltran
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,fc3825dd1b67e39d,Cortavious Romious,8173f134396cb971,ChangHo Lee,117a06469813e4ef,Bantamweight,0,KO/TKO,2,228,3,Chris Tognoni
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,a160e94fdb66de17,Pat Sabatini,b8bbdeff718dbb7d,Joanderson Brito,791c8437b341fba5,Featherweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,58811a4e36c53b89,Rhys McKee,f748267c4ab6c127,Daniel Frunza,7cec3c4a5e7b6d68,Welterweight,0,TKO - Doctor's Stoppage,1,300,3,Jason Herzog
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,de9422207df2de64,Ode Osbourne,6d68c1afe954f121,Luis Gurule,29162be25ebef5f0,Flyweight,0,KO/TKO,2,114,3,Jason Herzog
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,76641669c1607b7a,Diana Belbita,d7e40dca3ae125be,Dione Barbosa,27b388f0aab49780,Flyweight,0,Submission,1,253,3,Keith Peterson
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,4b1aec2395ebca14,Victor Henry,eb8d8c2a95cfccb8,Pedro Falcao,f7be1db194e03d7e,Bantamweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,96cc199d78732d11,Martin Buday,8eb046f83e82bf26,Uran Satybaldiev,02f484417a6fa69d,Heavyweight,0,Decision - Unanimous,3,300,3,Mike Beltran
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,fd088ce1481315a5,Loma Lookboonmee,4e30e4250cb08b61,Istela Nunes,efc67b07eed39794,Flyweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,d1368ca941c1fefc,Torrez Finney,fbb60f24af5d5a02,Robert Valentin,0cd0456d6029cec2,Middleweight,0,Decision - Split,3,300,3,Mike Beltran
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,9d8a37f130db13e5,Manel Kape,5d1b7e3dd9e11074,Asu Almabayev,8d3273573b85be09,Flyweight,0,KO/TKO,3,136,5,Mike Beltran
UFC Fight Night: Emmett vs. Murphy,86b30a86664cb6e4,cca4d763b1c6de0a,Vanessa Demopoulos,2c483cf443f38ece,Talita Alencar,d35298b6df168456,Flyweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,d6c3b730dc9f21a5,Danny Barlow,b7c5eb7cdbac6a63,Sam Patterson,8b6e5dc2ba1edbe7,Welterweight,0,KO/TKO,1,190,3,Mike Beltran
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,6bdf0756fb57aced,Cody Brundage,f14f644d41ade29f,Julian Marquez,d0e1b42d41dab603,Middleweight,0,KO/TKO,1,285,3,Mark Smith
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,a857acedb53ee959,Austen Lane,be9bdec19b7e9ffe,Mario Pinto,39d309957c5c210d,Heavyweight,0,KO/TKO,2,39,3,Mark Smith
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,061990783b9bdb36,Nasrat Haqparast,b7b84ccd221be298,Esteban Ribovics,323d4ca260dfa0ba,Lightweight,0,Decision - Split,3,300,3,Jason Herzog
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,dd1df7f5a54fd9fc,Ricardo Ramos,1ae8f3c723aacff4,Chepe Mariscal,e0c6edcb5b5d0b90,Featherweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,0dfdc94c1da32e20,Hyder Amil,41cc71cbf210e0fe,William Gomis,e1d40e8782d80bc2,Featherweight,0,Decision - Split,3,300,3,Chris Tognoni
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,1ada4b9ee5810e0f,Andrea Lee,05fa626cb33d15b8,JJ Aldrich,6fd953151d981979,Flyweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,1de799f17556b501,Danny Silva,d964a59c48381cb6,Lucas Almeida,710f0f8c5d5c9d41,Featherweight,0,Decision - Split,3,300,3,Mike Beltran
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,8ef7723b6a8b45e1,Jean Silva,52ef95b5860fb28c,Melsik Baghdasaryan,a52bc1e62cf0b7c6,Featherweight,0,KO/TKO,1,255,3,Kevin MacDonald
UFC Fight Night: Kape vs. Almabayev,9766ed20b68c7c33,206b8c14546d71f1,Charles Johnson,814e5233e2acf2ee,Ramazan Temirov,7d0a1968b38ca439,Flyweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,19c8092496e94b85,Rob Font,05339613bf8e9808,Jean Matsumoto,ffd3224638c01b57,Catch Weight,0,Decision - Split,3,300,3,Keith Peterson
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,b959e2c1d16ff832,Henry Cejudo,056c493bbd76a918,Song Yadong,efb96bf3e9ada36f,Bantamweight,0,Decision - Unanimous,3,300,5,Jason Herzog
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,08763e87e10b9709,Ion Cutelaba,cd13728ae1151f46,Ibo Aslan,6e8f1bcdda94ff45,Light Heavyweight,0,Submission,1,171,3,Kevin MacDonald
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,0cdca4c22b8d3ab5,Brendan Allen,2f181c0467965b98,Anthony Hernandez,093e1f5bb73850be,Middleweight,0,Decision - Unanimous,3,300,3,Mike Beltran
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,3ded9bfdfb75f39b,Andre Fili,8fd808923cffff82,Melquizael Costa,20bccc9bb4ceb23e,Featherweight,0,Submission,1,270,3,Jeff Hoiby
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,c0d8a231d2f1d1af,Alonzo Menifield,a495f599e787614f,Julius Walker,6add18754930182b,Light Heavyweight,0,Decision - Split,3,300,3,Jason Herzog
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,e011819e721c4a2a,Mansur Abdul-Malik,841695e02c99a521,Nick Klein,7eaa5e31c2dd86aa,Middleweight,0,KO/TKO,2,204,3,Jason Herzog
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,85e79748b75eb30e,Israel Adesanya,1338e2c7480bdf9e,Nassourdine Imavov,881bf86d4cba8578,Middleweight,0,KO/TKO,2,30,5,Marc Goddard
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,e9dfc2f009a77a8d,Nursulton Ruziboev,49d2a08964c5eb11,Eric McConico,9508cc6184cb2450,Middleweight,0,KO/TKO,2,33,3,Keith Peterson
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,bc6d70ab959dce70,Ricky Simon,5987b2458f4b5290,Javid Basharat,bbab3baf66128ae2,Bantamweight,0,KO/TKO,1,238,3,Mike Beltran
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,615f7f894bafad82,Nikolay Veretennikov,0f1efce7d2571d10,Austin Vanderford,32c3ee378671a5d9,Catch Weight,0,KO/TKO,2,253,3,Kevin MacDonald
UFC Fight Night: Cejudo vs. Song,c50ea21fe9ef478d,b6475543ab6d20c9,Modestas Bukauskas,476fe566d2df676e,Rafael Cerqueira,09a4447655fd4b7b,Light Heavyweight,0,KO/TKO,1,132,3,Jeff Hoiby
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,426e7a3de68117b0,Shara Magomedov,06734ca9d88dec3a,Michael Page,a67d071163962af8,Middleweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,940f586104bf8bc8,Muhammad Naimov,8d11d9c13e2ccdf7,Kaan Ofli,7facc9c45d792985,Featherweight,0,Decision - Unanimous,3,300,3,Marc Goddard
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,775788423f5eeb99,Fares Ziam,1e4f273069fb9e85,Mike Davis,fb3e61720be4690c,Lightweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,70b8dca3addcf4de,Said Nurmagomedov,0fd5f4b838e890cc,Vinicius Oliveira,18d01f7f8338ae72,Bantamweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,43bbaf06603b0f0c,Shamil Gaziev,6747ccd6d1acd266,Thomas Petersen,764d39074a352e33,Heavyweight,0,KO/TKO,1,192,3,Jason Herzog
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,3c00f34f20c8a189,Sergei Pavlovich,f14cf73e51b29254,Jairzinho Rozenstruik,2cd428e9606856fd,Heavyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,e97e71a593e4c28d,Terrance McKinney,809bd1a871491508,Damir Hadzovic,38c626ca912c7bac,Lightweight,0,KO/TKO,1,121,3,Jason Herzog
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,91bf33ada75d6061,Jasmine Jasudavicius,a9e260472d321361,Mayra Bueno Silva,cc8c623cca88f54f,Flyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,750257171ad29a2c,Bogdan Grad,fb37795db81f93f3,Lucas Alexander,11583163f45c7b31,Featherweight,0,KO/TKO,2,262,3,Kerry Hatley
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,68913a422f548ccc,Calvin Kattar,751de04455cfaac0,Youssef Zalal,52c2ae6d2f2d2613,Featherweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,365e2d891b98b86d,Jared Cannonier,13a0275fa13c4d26,Gregory Rodrigues,d1c65d2cf2925ddd,Middleweight,0,KO/TKO,4,21,5,Herb Dean
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,2a493f15e079a7ff,Connor Matthews,36e78278a77006d4,Jose Delgado,7d6ceff6747f2de2,Featherweight,0,KO/TKO,1,178,3,Dan Miragliotta
UFC Fight Night: Adesanya vs. Imavov,80dbeb1dd5b53e64,984ce1062186f3ce,Hamdy Abdelwahab,3329d692aea4dc28,Jamal Pogues,f41b9f5efc7162d6,Heavyweight,0,Decision - Split,3,300,3,Chris Tognoni
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,f5386c98fea7f5d4,Edmen Shahbazyan,4144798612ef96e5,Dylan Budka,a817e238b2747404,Middleweight,0,KO/TKO,1,95,3,Chris Tognoni
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,2ae33fce63a75df9,Rafael Estevam,83455a9d17f57dae,Jesus Aguilar,c051c2e12d692b8a,Flyweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,875b249ebe45a66b,Rodolfo Vieira,260e9e0d4954aea6,Andre Petroski,5f61780fe5e9b6d0,Middleweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,ce1436a9b58902a7,Ismael Bonfim,eb393afdbe3293d5,Nazim Sadykhov,ff62013d2fce6d13,Lightweight,0,TKO - Doctor's Stoppage,1,300,3,Mark Smith
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,f4817d5cbe9be532,Angela Hill,f0feeb2192937424,Ketlen Souza,8bd4200561c77a62,Flyweight,0,Decision - Split,3,300,3,Mark Smith
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,7b9f169016746f81,Gabriel Bonfim,01641ba5df0c69b0,Khaos Williams,2558ae2e5671e318,Welterweight,0,Submission,2,298,3,Herb Dean
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,3b2a24db4eeaeede,Don'Tale Mayes,1a9480fc288e55d7,Valter Walker,f5779a2303ed76ec,Heavyweight,0,Submission,1,77,3,Dan Miragliotta
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,07b357090cc91c2c,Vince Morales,37098a6e6c27fb66,Elijah Smith,7478b7f959ba61f5,Bantamweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC 311: Makhachev vs. Moicano,39f68882def7a507,69d63c057aebffaf,Kevin Holland,3a46b268013afede,Reinier de Ridder,d549cefc7c54ab78,Middleweight,0,Submission,1,211,3,Frank Trigg
UFC 311: Makhachev vs. Moicano,39f68882def7a507,54d48b33e7240452,Jailton Almeida,41e83a89929d1327,Serghei Spivac,e2f6b2769aaedd6c,Heavyweight,0,KO/TKO,1,293,3,Jason Herzog
UFC 311: Makhachev vs. Moicano,39f68882def7a507,daef1691c7d6b1e4,Islam Makhachev,275aca31f61ba28c,Renato Moicano,b6452706b373eea1,Lightweight,1,Submission,1,245,5,Herb Dean
UFC 311: Makhachev vs. Moicano,39f68882def7a507,959fea398ffa5778,Jiri Prochazka,009341ed974bad72,Jamahal Hill,5444c5a201d3ee5a,Light Heavyweight,0,KO/TKO,3,181,3,Mike Beltran
UFC Fight Night: Cannonier vs. Rodrigues,ce7871949b0ed2bf,58668a0736602842,Julia Avila,86d9dbe1bfcbade7,Jacqueline Cavalcanti,e3964ece586e0635,Bantamweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC 311: Makhachev vs. Moicano,39f68882def7a507,d14f98b24691d082,Payton Talbott,6e743a33d56bdaa4,Raoni Barcelos,b9f28e7045fdfce7,Bantamweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 311: Makhachev vs. Moicano,39f68882def7a507,938081fae11dcbbf,Zachary Reese,23dec7c47cb418f8,Azamat Bekoev,3bc3f60b21cddc6a,Middleweight,0,KO/TKO,1,184,3,Blake Grice
UFC 311: Makhachev vs. Moicano,39f68882def7a507,a6db8eb1fb3eebf2,Bogdan Guskov,ef5dcb10d2bd4b0f,Billy Elekana,07a74004d964c7f4,Light Heavyweight,0,Submission,2,213,3,Mike Beltran
UFC 311: Makhachev vs. Moicano,39f68882def7a507,f39941b3743bf18c,Merab Dvalishvili,c03520b5c88ed6b4,Umar Nurmagomedov,2b6fc1c02736833d,Bantamweight,1,Decision - Unanimous,5,300,5,Jason Herzog
UFC 311: Makhachev vs. Moicano,39f68882def7a507,340fcdcabc49f142,Karol Rosa,351c4ec637380ad5,Ailin Perez,06e4245d16fc5315,Bantamweight,0,Decision - Unanimous,3,300,3,Mike Beltran
UFC 311: Makhachev vs. Moicano,39f68882def7a507,aa3fca085d476636,Grant Dawson,99bd51917728c25d,Diego Ferreira,f53d4f21d1b5f2dc,Lightweight,0,Decision - Unanimous,3,300,3,Frank Trigg
UFC 311: Makhachev vs. Moicano,39f68882def7a507,e5e3d396a9b1c5ae,Rinya Nakamura,d8c811df0386d5e8,Muin Gafurov,a54660deb6a8489c,Bantamweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC 311: Makhachev vs. Moicano,39f68882def7a507,95ba27bea09cd84e,Ricky Turcios,cd3d7e37ff2d679c,Benardo Sopaj,b6c37948cb226e8c,Bantamweight,0,Decision - Unanimous,3,300,3,Frank Trigg
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,03c1865919daeaa4,Christian Rodriguez,5ec591b78349ba7e,Austin Bashi,d3f89fa685bd8420,Featherweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,ce4fc800a7456d18,Santiago Ponzinibbio,6d1bffff14897645,Carlston Harris,a53d30163304aa6e,Welterweight,0,KO/TKO,3,193,3,Kerry Hatley
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,a2a5809ed8a01b45,Cesar Almeida,64d47ef881a437a4,Abdul Razak Alhassan,eae431e70064e046,Middleweight,0,KO/TKO,1,256,3,Mike Beltran
UFC 311: Makhachev vs. Moicano,39f68882def7a507,e294a1e5723011db,Tagir Ulanbekov,f00ac08ab056af5d,Clayton Carpenter,b62d5280966b2460,Flyweight,0,Decision - Unanimous,3,300,3,Blake Grice
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,f46308108eb9261a,Mackenzie Dern,7447e9f28508106a,Amanda Ribas,beecb672a279223e,Flyweight,0,Submission,3,296,5,Mark Smith
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,8d68863242695224,Marco Tulio,9384e71bca6c409d,Ihor Potieria,260bd4cef10b033f,Middleweight,0,KO/TKO,1,184,3,Mark Smith
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,aa38e39397dbea72,Chris Curtis,5442f1bc4b47eaf3,Roman Kopylov,9d83f6da776ff7d6,Middleweight,0,KO/TKO,3,299,3,Mark Smith
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,32cc31b76b32ade1,Punahele Soriano,64facb6cc564262d,Uros Medic,681399317dbf4701,Welterweight,0,KO/TKO,1,31,3,Mike Beltran
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,54fa6e32330a8cca,Thiago Moises,d945aae53e3e54e6,Trey Ogden,cfc3e7bb44685289,Lightweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,8a3281b0d7c168af,Jose Johnson,84f727cf0166d6f2,Felipe Bunes,53c10176e3bc7416,Flyweight,0,Submission,1,124,3,Kerry Hatley
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,b33e3a6d15700bb1,Ernesta Kareckaite,e4faa79383c9f214,Nicolle Caliari,fc0a4053eb8a3a59,Flyweight,0,Decision - Split,3,300,3,Kerry Hatley
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,58eda5a58a89f739,Preston Parsons,9fe7af8b3fbe00a0,Jacobe Smith,85497ffd934ecf7e,Welterweight,0,KO/TKO,1,73,3,Mike Beltran
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,817cd15077a9419e,Magomed Gadzhiyasulov,6e344b71421103da,Bruno Lopes,0abcf6bc47191219,Light Heavyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,f01851055b8309e0,Fatima Kline,745fa7b605f8e2da,Viktoriia Dudakova,6c9b66b43663f2f7,Flyweight,0,KO/TKO,2,267,3,Chris Tognoni
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,1a635a5e4551e7d5,Manel Kape,5d1b7e3dd9e11074,Bruno Silva,294aa73dbf37d281,Flyweight,0,KO/TKO,3,117,3,Keith Peterson
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,7.52102E+15,Cub Swanson,d247691a6c0e9034,Billy Quarantillo,aa171d55d4b5208f,Featherweight,0,KO/TKO,3,96,3,Jason Herzog
UFC Fight Night: Dern vs. Ribas 2,81ddc98fceb30086,192619174bd1ad77,Nurullo Aliev,ca28cdf526d6b6e9,Joe Solecki,af65aa688d13eedf,Lightweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,00c6a2ef07ca51da,Colby Covington,dc9572dd6ec74859,Joaquin Buckley,b9437600497350f3,Welterweight,0,TKO - Doctor's Stoppage,3,282,5,Dan Miragliotta
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,7b1bc4ff776f12c1,Vitor Petrino,71171fc96445bf65,Dustin Jacoby,e4277e87a789d687,Light Heavyweight,0,KO/TKO,3,224,3,Andrew Glenn
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,5238f6470d0557fb,Adrian Yanez,0232cabbc30a2372,Daniel Marcos,850266b3dc4e506e,Bantamweight,0,Decision - Split,3,300,3,Keith Peterson
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,2b6a75175bbca4e9,Navajo Stirling,b4b496ec2197ee3e,Tuco Tokkos,3e8118c1ab52f211,Light Heavyweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,cf258c17234d649e,Miles Johns,46e0d677f91bacc0,Felipe Lima,9256f591b30c073e,Featherweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,9c24c03131d5b49a,Michael Johnson,511e82663651438d,Ottman Azaitar,ee18ff42063174df,Lightweight,0,KO/TKO,2,123,3,Jason Herzog
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,b0be38110c2d8b84,Joel Alvarez,58bbef3770bb2dfc,Drakkar Klose,7cbf7c78d3b34218,Lightweight,0,KO/TKO,1,168,3,Dan Miragliotta
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,ebeeed2595266bbc,Sean Woodson,4682bc59d5f55145,Fernando Padilla,d2f43cfaf8ca3560,Featherweight,0,KO/TKO,1,298,3,Andrew Glenn
UFC Fight Night: Yan vs. Figueiredo,e955046551f8c7dd,f53573316a4f349f,Petr Yan,d661ce4da776fc20,Deiveson Figueiredo,aa72b0f831d0bfe5,Bantamweight,0,Decision - Unanimous,5,300,5,Mike Beltran
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,edf7ce89ad672e85,Josefine Knutsson,971dba22c622af12,Piera Rodriguez,e375cb5caf4717b6,Flyweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Yan vs. Figueiredo,e955046551f8c7dd,bec57d7cce0e6257,Song Kenan,32490e80ddab1e5a,Muslim Salikhov,447f9858ae78f921,Welterweight,0,KO/TKO,1,229,3,Mark Craig
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,b40e4deb48658851,Davey Grant,113df4fde64735c6,Ramon Taveras,c5ccd878231c5407,Bantamweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Yan vs. Figueiredo,e955046551f8c7dd,f0c4aff7dd1ec4e9,Yan Xiaonan,c41d426cc7326d1b,Tabatha Ricci,d25240135aee03e5,Flyweight,0,Decision - Unanimous,3,300,3,Marc Goddard
UFC Fight Night: Covington vs. Buckley,72c9c2eadfc3277e,e5f9d59d00fe3c73,Miranda Maverick,f29a6350c69f4a33,Jamey-Lyn Horth,5c637af9472ae7cc,Flyweight,0,Decision - Unanimous,3,300,3,Andrew Glenn
UFC Fight Night: Yan vs. Figueiredo,e955046551f8c7dd,64d6d51219e0664c,Wang Cong,2997e7fe3c9d3d4a,Gabriella Fernandes,a6eb54ae17a551be,Flyweight,0,Submission,2,229,3,Marc Goddard
UFC Fight Night: Yan vs. Figueiredo,e955046551f8c7dd,9c207acb12c17a67,Baergeng Jieleyisi,8677e67a75d65b8e,SuYoung You,a474aade8eb3a8f0,Bantamweight,0,Decision - Unanimous,3,300,3,Mike Beltran
